OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartTime.TimeZoneCode_offset,ActivityStartDateTime,ActivityEndTime.TimeZoneCode_offset,ActivityEndDateTime
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304463,Sample-Routine,Water,Surface Water,2023-02-10,13:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.45,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-10T19:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304464,Sample-Routine,Water,Surface Water,2023-02-11,12:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.34,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-11T18:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304464,Sample-Routine,Water,Surface Water,2023-02-11,12:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.293,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-11T18:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304465,Sample-Routine,Water,Surface Water,2023-02-11,19:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.31,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-12T01:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304465,Sample-Routine,Water,Surface Water,2023-02-11,19:25:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.273,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-12T01:25:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304713,Sample-Routine,Water,Surface Water,2023-02-14,08:40:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.04,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T14:40:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304713,Sample-Routine,Water,Surface Water,2023-02-14,08:40:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.032,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T14:40:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304525,Sample-Routine,Water,Surface Water,2023-02-14,09:14:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085074,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.28,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:14:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304525,Sample-Routine,Water,Surface Water,2023-02-14,09:14:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085074,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.241,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:14:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304573,Sample-Routine,Water,Surface Water,2023-02-14,09:34:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.110,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:34:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304573,Sample-Routine,Water,Surface Water,2023-02-14,09:34:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.13,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:34:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304640,Sample-Routine,Water,Surface Water,2023-02-14,09:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.13,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304640,Sample-Routine,Water,Surface Water,2023-02-14,09:50:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.109,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T15:50:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304466,Sample-Routine,Water,Surface Water,2023-02-14,10:05:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.16,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T16:05:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304466,Sample-Routine,Water,Surface Water,2023-02-14,10:05:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.132,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T16:05:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300938,Sample-Routine,Water,Surface Water,2023-02-14,12:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.266,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2023-03-09,NA,NA,NA,NA,2023-03-07,NWIS,6,2023-02-14T18:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300938,Sample-Routine,Water,Surface Water,2023-02-14,12:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04084911,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,125,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2023-03-08,sample was diluted,NA,NA,NA,2023-03-08,NWIS,6,2023-02-14T18:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300932,Sample-Routine,Water,Surface Water,2023-02-14,12:36:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,74.5,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2023-03-08,NA,NA,NA,NA,2023-03-08,NWIS,6,2023-02-14T18:36:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300932,Sample-Routine,Water,Surface Water,2023-02-14,12:36:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085108,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.262,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2023-03-09,NA,NA,NA,NA,2023-03-07,NWIS,6,2023-02-14T18:36:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300939,Sample-Routine,Water,Surface Water,2023-02-14,13:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072150,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,66.4,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2023-03-08,NA,NA,NA,NA,2023-03-08,NWIS,6,2023-02-14T19:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300939,Sample-Routine,Water,Surface Water,2023-02-14,13:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072150,1,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.068,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2023-03-09,NA,NA,NA,NA,2023-03-07,NWIS,6,2023-02-14T19:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300925,Sample-Routine,Water,Surface Water,2023-02-14,15:15:00,CST,2023-02-15,01:30:59,CST,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-442114088085701,5,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.939,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2023-03-09,sample was diluted,NA,NA,NA,2023-03-07,NWIS,6,2023-02-14T21:15:00Z,6,2023-02-15T07:30:59Z
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300925,Sample-Routine,Water,Surface Water,2023-02-14,15:15:00,CST,2023-02-15,01:30:59,CST,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-442114088085701,5,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,8.6,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2023-03-08,NA,NA,NA,NA,2023-03-08,NWIS,6,2023-02-14T21:15:00Z,6,2023-02-15T07:30:59Z
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300924,Sample-Routine,Water,Surface Water,2023-02-14,15:15:00,CST,2023-02-15,01:30:59,CST,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-442119088085501,6,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Dissolved,8.2,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00940,NA,NA,NA,NA,NA,FCN01,USGS,"Chloride,wf,FIA ferricyanide(WI)",NA,University of Wisconsin Extension,2023-03-08,NA,NA,NA,NA,2023-03-08,NWIS,6,2023-02-14T21:15:00Z,6,2023-02-15T07:30:59Z
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02300924,Sample-Routine,Water,Surface Water,2023-02-14,15:15:00,CST,2023-02-15,01:30:59,CST,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-442119088085501,6,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,1.1,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,CL179,USGS,"Phosphorus, wu,FIA EPA365.4 (WI)",NA,University of Wisconsin Extension,2023-03-09,sample was diluted,NA,NA,NA,2023-03-07,NWIS,6,2023-02-14T21:15:00Z,6,2023-02-15T07:30:59Z
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304467,Sample-Routine,Water,Surface Water,2023-02-14,17:55:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.137,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T23:55:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304467,Sample-Routine,Water,Surface Water,2023-02-14,17:55:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085068,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.16,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-14T23:55:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304526,Sample-Routine,Water,Surface Water,2023-02-14,21:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085074,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.242,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T03:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304526,Sample-Routine,Water,Surface Water,2023-02-14,21:20:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085074,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.79,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T03:20:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304714,Sample-Routine,Water,Surface Water,2023-02-14,23:05:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.071,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T05:05:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304714,Sample-Routine,Water,Surface Water,2023-02-14,23:05:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04072076,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.12,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T05:05:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304574,Sample-Routine,Water,Surface Water,2023-02-15,02:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.20,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T08:00:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304574,Sample-Routine,Water,Surface Water,2023-02-15,02:00:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04085078,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.098,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T08:00:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304641,Sample-Routine,Water,Surface Water,2023-02-15,04:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Total,0.13,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00665,NA,NA,NA,NA,NA,AKP01,USGS,"Nutrients, wu, WCA,persulfate,CF",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T10:10:00Z,NA,NA
USGS-WI,USGS Wisconsin Water Science Center,nwiswi.01.02304641,Sample-Routine,Water,Surface Water,2023-02-15,04:10:00,CST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-040850684,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Phosphorus,Dissolved,0.099,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00666,NA,NA,NA,NA,NA,AKP03,USGS,"Nutrients, wf, persulfate (NE)",USGS WRI 03-4174,"Green Bay Metropolitan Sewerage Dist. (NEW Water) Lab, WI",NA,NA,NA,NA,NA,NA,NWIS,6,2023-02-15T10:10:00Z,NA,NA
